I
1050 Generated by WorldEditor

1   1203 1 0 ETSI Ingolstadt-Manching
1302 city Manching
110  1 0.00 0.0000 Polygon from DSF lib/airport/pavement/asphalt_2L.pol 
111  48.707193965  11.509375381 
112  48.707219931  11.509375395  48.707227013  11.509375395 
112  48.707291432  11.509489748  48.707300953  11.509489092 
111  48.707515764  11.509457642 
111  48.707513350  11.509427054 
112  48.707296237  11.509455269  48.707288663  11.509455925 
112  48.707218126  11.509325050  48.707209667  11.509324454 
113  48.707191118  11.509325699
110  1 0.00 0.0000 Polygon from DSF lib/airport/pavement/asphalt_4D.pol 
111  48.706992591  11.514388112 
111  48.707163978  11.514289769 
111  48.707084199  11.513975606 
111  48.707099754  11.513966791 
111  48.707030927  11.513711100 
113  48.706841675  11.513828149
110  1 0.00 0.0000 Polygon from DSF lib/airport/pavement/asphalt_1D.pol 
111  48.707939849  11.524108161 
111  48.708200598  11.523957858 
111  48.707692025  11.521968888 
111  48.707635941  11.522003610 
111  48.707611504  11.521913679 
111  48.707651926  11.521893771 
111  48.707664557  11.521924398 
111  48.707699926  11.521901428 
111  48.707518665  11.521219412 
111  48.707231089  11.521390293 
111  48.707365566  11.521908091 
111  48.707314130  11.521939224 
111  48.707330015  11.521997279 
111  48.707307822  11.522012073 
111  48.707351536  11.522174111 
113  48.707420922  11.522130458
110  1 0.00 0.0000 Polygon from DSF lib/airport/pavement/asphalt_1D.pol 
111  48.706297006  11.519158099 
112  48.706326932  11.519110175  48.706345391  11.519098541 
111  48.706533405  11.518972453 
111  48.706511499  11.518887701 
112  48.706304755  11.519019615  48.706287929  11.519030012 
113  48.706259664  11.519017724
110  1 0.00 0.0000 Polygon from DSF lib/airport/pavement/asphalt_1D.pol 
111  48.706993681  11.520211863 
111  48.706930511  11.520219165 
111  48.706844432  11.520270224 
111  48.706881923  11.520413535 
111  48.706951872  11.520369301 
111  48.706952594  11.520293826 
111  48.707214117  11.520138745 
113  48.707200313  11.520087553
110  1 0.00 0.0000 Polygon from DSF lib/airport/pavement/asphalt_5L.pol 
111  48.711102889  11.532579526 
112  48.711102889  11.532579526  48.711097811  11.532561414 
112  48.711070437  11.532572553  48.711059544  11.532587285 
114  48.711083579  11.532621812  48.711096613  11.532621999 
110  1 0.00 0.0000 Polygon from DSF lib/airport/pavement/asphalt_4D.pol 
111  48.704589867  11.511843304 
111  48.704608630  11.511903964 
111  48.704636397  11.511878684 
113  48.704611943  11.511801693
110  1 0.00 0.0000 Polygon from DSF lib/airport/pavement/asphalt_4D.pol 
111  48.704559114  11.511538481 
111  48.704532153  11.511553037 
111  48.704556510  11.511657717 
113  48.704578690  11.511622263
110  1 0.00 0.0000 Polygon from DSF lib/airport/pavement/asphalt_4D.pol 
111  48.706298727  11.518071567 
111  48.706260855  11.517925335 
111  48.706230662  11.517944216 
113  48.706268133  11.518092337
110  1 0.00 0.0000 Polygon from DSF lib/airport/pavement/asphalt_4D.pol 
111  48.706350115  11.518412972 
111  48.706378514  11.518528342 
111  48.706409381  11.518509216 
113  48.706380456  11.518388758
110  1 0.00 0.0000 Polygon from DSF lib/airport/pavement/asphalt_4D.pol 
111  48.707850597  11.523975764 
111  48.707823136  11.523993122 
111  48.707863872  11.524151200 
113  48.707891320  11.524134929
110  1 0.00 0.0000 Polygon from DSF lib/airport/pavement/asphalt_4D.pol 
111  48.707948360  11.524477193 
111  48.707987955  11.524631274 
111  48.708014274  11.524613793 
113  48.707975691  11.524460358
110  1 0.00 0.0000 Polygon from DSF lib/airport/pavement/asphalt_4D.pol 
111  48.708705299  11.527219407 
111  48.708696487  11.527224451 
111  48.708649236  11.527045180 
111  48.708621586  11.527061821 
111  48.708670875  11.527249877 
111  48.708675838  11.527246645 
111  48.708688708  11.527294835 
113  48.708720188  11.527275395
110  1 0.00 0.0000 Polygon from DSF lib/airport/pavement/asphalt_1D.pol 
111  48.709339500  11.530668520 
111  48.709363848  11.530760680 
111  48.709565929  11.530633538 
113  48.709543855  11.530547521
110  1 0.00 0.0000 Polygon from DSF lib/airport/pavement/concrete_3D.pol 
111  48.708781936  11.528557924 
111  48.708801606  11.528632218 
111  48.709014755  11.528508510 
113  48.708995370  11.528435607
110  1 0.00 0.0000 Polygon from DSF lib/airport/pavement/concrete_2D.pol 
111  48.708981894  11.527605553 
112  48.708981894  11.527605553  48.708856189  11.527677632 
112  48.708842928  11.527683747  48.708715267  11.527757074 
111  48.708691430  11.527911644 
112  48.709223509  11.527594844  48.709228323  11.527591898 
111  48.709223509  11.527594844 
114  48.709223509  11.527594844  48.709203326  11.527583760 
110  1 0.00 0.0000 Polygon from DSF lib/airport/pavement/asphalt_3D.pol 
111  48.701132728  11.511374816 
112  48.701202328  11.511391912  48.701223290  11.511427745 
111  48.701365615  11.511667477 
111  48.701224765  11.511917452 
111  48.701300287  11.512020186 
111  48.701451907  11.511760051 
112  48.701222994  11.511359554  48.701203644  11.511325757 
113  48.701198043  11.511257296
110  1 0.00 0.0000 Polygon from DSF lib/airport/pavement/asphalt_2L.pol 
111  48.702577120  11.515216126 
111  48.702574687  11.515232513 
112  48.702737224  11.515282572  48.702785212  11.515295382 
112  48.702873960  11.515305755  48.702917919  11.515309884 
112  48.703018386  11.515309590  48.703052778  11.515309169 
112  48.703141909  11.515297684  48.703176992  11.515292462 
111  48.703268990  11.515273220 
111  48.703262778  11.515249866 
112  48.703139822  11.515274226  48.703105173  11.515280642 
112  48.703018476  11.515288323  48.702983230  11.515290328 
112  48.702875308  11.515283977  48.702832348  11.515279978 
114  48.702738749  11.515263240  48.702690444  11.515252186 
110  1 0.00 0.0000 Polygon from DSF lib/airport/pavement/asphalt_2L.pol 
111  48.703966696  11.514829994 
111  48.703971094  11.514845987 
112  48.704106118  11.514693473  48.704144412  11.514647816 
112  48.704208681  11.514554501  48.704240018  11.514507607 
112  48.704306851  11.514393946  48.704329573  11.514354823 
112  48.704383345  11.514246503  48.704404165  11.514203399 
111  48.704453253  11.514092756 
111  48.704439624  11.514080264 
112  48.704370414  11.514233222  48.704350470  11.514276632 
112  48.704296450  11.514379665  48.704273939  11.514420808 
112  48.704198866  11.514538460  48.704168258  11.514584312 
114  48.704097625  11.514678863  48.704059984  11.514726048 
110  1 0.00 0.0000 Polygon from DSF lib/airport/pavement/asphalt_2L.pol 
111  48.704220552  11.511851069 
112  48.704220552  11.511851069  48.704246130  11.511950058 
112  48.704302587  11.512374740  48.704310408  11.512486278 
112  48.704297633  11.512847870  48.704284475  11.512984365 
112  48.704219528  11.513304831  48.704179726  11.513460711 
112  48.704091056  11.513701804  48.704035486  11.513832037 
112  48.703900132  11.514050769  48.703841681  11.514138493 
112  48.703593768  11.514377316  48.703533146  11.514429275 
112  48.703213107  11.514590702  48.703116786  11.514623362 
112  48.702873679  11.514617432  48.702787462  11.514613350 
112  48.702571212  11.514547902  48.702448958  11.514496035 
112  48.702322584  11.514391454  48.702241082  11.514321032 
112  48.702097474  11.514152717  48.702016645  11.514051585 
112  48.701911265  11.513882206  48.701852561  11.513771021 
112  48.701761781  11.513543808  48.701715021  11.513401262 
112  48.701633435  11.513023426  48.701613840  11.512878687 
112  48.701607903  11.512476848  48.701613830  11.512324167 
112  48.701677893  11.511924094  48.701708864  11.511787018 
112  48.701830925  11.511443691  48.701898164  11.511296983 
112  48.702083021  11.511028469  48.702161915  11.510930663 
112  48.702364211  11.510754728  48.702439519  11.510699033 
112  48.702710015  11.510580022  48.702790176  11.510556405 
112  48.703014902  11.510556564  48.703093848  11.510561932 
112  48.703332858  11.510631964  48.703398140  11.510665704 
112  48.703656920  11.510844051  48.703739409  11.510919966 
112  48.703909838  11.511140771  48.703976087  11.511227910 
112  48.704094314  11.511477765  48.704134799  11.511572851 
112  48.704208962  11.511808010  48.704216389  11.511833981 
111  48.704208962  11.511808010 
112  48.704208962  11.511808010  48.704212390  11.511805846 
112  48.704216947  11.511802825  48.704221433  11.511799605 
111  48.704216947  11.511802825 
112  48.704216947  11.511802825  48.704207504  11.511767052 
112  48.704101197  11.511466045  48.704054811  11.511353701 
112  48.703918995  11.511130175  48.703853750  11.511038283 
112  48.703662141  11.510827699  48.703578134  11.510748717 
112  48.703335002  11.510616257  48.703256332  11.510580705 
112  48.703014484  11.510540030  48.702921092  11.510533756 
112  48.702709382  11.510564599  48.702636191  11.510585512 
112  48.702360804  11.510738873  48.702293886  11.510787035 
112  48.702074868  11.511010760  48.701991597  11.511112534 
112  48.701819098  11.511431452  48.701759927  11.511563217 
112  48.701664642  11.511916768  48.701629140  11.512081135 
112  48.701595393  11.512474227  48.701588725  11.512614558 
112  48.701621106  11.513028979  48.701648520  11.513215339 
112  48.701751039  11.513554161  48.701793699  11.513679636 
112  48.701901417  11.513895342  48.701952442  11.513989765 
112  48.702088433  11.514168439  48.702148554  11.514246038 
112  48.702315698  11.514410363  48.702398548  11.514481805 
112  48.702566886  11.514567242  48.702657512  11.514605283 
112  48.702872929  11.514636340  48.702980701  11.514646546 
112  48.703215186  11.514608520  48.703321139  11.514577646 
112  48.703602418  11.514393668  48.703681088  11.514329534 
112  48.703907895  11.514065506  48.703974190  11.513972721 
112  48.704100157  11.513716552  48.704126426  11.513655314 
112  48.704232611  11.513313343  48.704274103  11.513156164 
112  48.704311367  11.512852274  48.704315653  11.512809593 
112  48.704314107  11.512368680  48.704299288  11.512179861 
112  48.704228814  11.511845803  48.704221495  11.511815396 
111  48.704228814  11.511845803 
114  48.704228814  11.511845803  48.704224092  11.511848665 
110  1 0.00 0.0000 Polygon from DSF lib/airport/pavement/asphalt_3D.pol 
111  48.704262331  11.511357918 
112  48.704218210  11.511343318  48.704202813  11.511319987 
111  48.703056249  11.509575137 
111  48.703022263  11.509458530 
111  48.702891003  11.509256024 
111  48.702830309  11.509241194 
112  48.702778176  11.509158899  48.702744132  11.509105223 
111  48.702749130  11.508960461 
111  48.702600734  11.509184579 
112  48.702756729  11.509194862  48.702798134  11.509255509 
112  48.704216689  11.511393747  48.704243713  11.511432790 
113  48.704273985  11.511455952
110  1 0.00 0.0000 Polygon from DSF lib/airport/pavement/asphalt_1D.pol 
111  48.703508501  11.512226970 
111  48.703466379  11.512064518 
111  48.703389709  11.512112644 
111  48.703446873  11.512325313 
111  48.704315179  11.511794696 
113  48.704309521  11.511747437
110  1 0.00 0.0000 Polygon from DSF lib/airport/pavement/asphalt_5D.pol 
111  48.708432546  11.504903006 
111  48.708350979  11.504941138 
112  48.709105981  11.508268768  48.709200390  11.508649430 
111  48.709246185  11.509101551 
111  48.709279903  11.509433672 
111  48.709303051  11.509882603 
111  48.709317250  11.510194479 
111  48.709341300  11.513033989 
111  48.709370070  11.513033307 
111  48.709374312  11.513187545 
112  48.709388968  11.513439771  48.709405434  11.513635556 
112  48.709528984  11.514214932  48.709603714  11.514522046 
111  48.709737418  11.514825761 
111  48.709753352  11.514974766 
112  48.709978412  11.515411010  48.710057397  11.515530707 
111  48.710145898  11.515658479 
112  48.710283028  11.515742556  48.710364092  11.515832772 
112  48.710746092  11.516540120  48.710939201  11.516951216 
111  48.711090525  11.517710097 
112  48.711350583  11.519049346  48.711402508  11.519347245 
112  48.711315494  11.519931361  48.711256151  11.520260174 
112  48.710883036  11.521011418  48.710729622  11.521335885 
112  48.710417384  11.522073816  48.710311248  11.522421686 
112  48.710328297  11.522979069  48.710352405  11.523319119 
112  48.710559403  11.523727164  48.710667299  11.523962210 
112  48.711399180  11.524787529  48.711727604  11.525167772 
112  48.712488696  11.525852351  48.712577359  11.525897723 
111  48.712488696  11.525852351 
112  48.712488696  11.525852351  48.712497908  11.525943094 
112  48.712502099  11.526062768  48.712498157  11.526079771 
111  48.712489992  11.526104046 
111  48.712559435  11.526155703 
112  48.712572543  11.526101134  48.712578911  11.526076779 
112  48.712640785  11.525979999  48.712668651  11.525941607 
111  48.712640785  11.525979999 
112  48.712640785  11.525979999  48.712898390  11.526215052 
112  48.714007285  11.526971849  48.714298434  11.527160152 
111  48.714007285  11.526971849 
112  48.714007285  11.526971849  48.714005431  11.527005575 
111  48.714002124  11.527063668 
111  48.714429136  11.527426522 
112  48.714398397  11.527469281  48.714344035  11.527491669 
111  48.713818065  11.527706221 
111  48.713835143  11.527781672 
111  48.713887738  11.527757207 
111  48.714024649  11.528278159 
111  48.714053259  11.528260044 
111  48.714016785  11.528121918 
111  48.714093107  11.528071901 
111  48.714076248  11.528016155 
111  48.714002683  11.528064933 
111  48.713920924  11.527745031 
111  48.714481987  11.527512556 
112  48.714652450  11.527663400  48.714777960  11.527841404 
